State,District,Police_Station,Area_Type,Crime_Type,Date,Population,Cases_Reported,Cases_Solved,Arrests_Made,Cases_Pending,Crime_Rate_Per_Lakh,Crime_Per_Lakh
Andhra Pradesh,Visakhapatnam,PS_161,Semi-Urban,Theft,2017-11-01,6922262.0,798,63.0,669,129.0,11.528023643138615,11.528023643138615
Andhra Pradesh,Kurnool,PS_338,Urban,Burglary,2020-10-23,5465459.0,201,52.0,113,88.0,,3.677641713166268
Andhra Pradesh,Vijayawada,PS_25,Semi-Urban,Murder,2019-08-25,6353259.0,761,151.0,608,153.0,11.978104465755292,11.978104465755292
Andhra Pradesh,Visakhapatnam,PS_344,Rural,Fraud,2017-05-22,3011888.0,359,70.0,219,140.0,11.91943392317377,
Andhra Pradesh,Visakhapatnam,PS_380,Semi-Urban,Assault,2021-07-04,1732185.0,177,130.0,118,59.0,10.218308090648517,10.218308090648517
Andhra Pradesh,Guntur,PS_385,Semi-Urban,Assault,2020-08-31,,675,652.0,335,340.0,28.72907671982894,28.72907671982894
Andhra Pradesh,Kurnool,PS_269,Semi-Urban,Rape,2022-11-01,2821551.0,478,235.0,341,137.0,16.941037039557322,16.941037039557322
Andhra Pradesh,Nellore,PS_212,Urban,Murder,2017-02-14,6407176.0,354,85.0,158,196.0,5.525055032045319,5.525055032045319
Andhra Pradesh,Guntur,PS_309,Semi-Urban,Theft,2015-10-02,3025634.0,678,246.0,517,161.0,22.408526609629586,22.408526609629586
Andhra Pradesh,Visakhapatnam,PS_220,Rural,Robbery,2020-06-05,4636173.0,669,96.0,590,,,
Andhra Pradesh,Guntur,PS_224,Semi-Urban,Robbery,2018-09-20,2091651.0,138,104.0,0,138.0,6.597658978481592,6.597658978481592
Andhra Pradesh,Kurnool,PS_135,Rural,Assault,2018-03-17,4180188.0,548,384.0,23,525.0,13.109458234892784,13.109458234892784
Andhra Pradesh,Nellore,PS_9,Rural,Kidnapping,2018-05-18,4790628.0,725,671.0,238,487.0,15.133715245683863,15.133715245683863
Andhra Pradesh,Guntur,PS_296,Semi-Urban,Fraud,2020-01-18,559613.0,352,75.0,241,111.0,62.90061167270953,62.90061167270953
Andhra Pradesh,Kurnool,PS_159,Semi-Urban,Theft,2021-12-29,3295175.0,105,44.0,36,69.0,3.18647719772091,3.18647719772091
Andhra Pradesh,Visakhapatnam,PS_197,Semi-Urban,Domestic Violence,2018-06-23,904106.0,731,696.0,518,213.0,80.85335126633382,80.85335126633382
Andhra Pradesh,Vijayawada,PS_246,Rural,Assault,2016-02-02,3044081.0,618,607.0,445,173.0,20.301693680293003,20.301693680293003
Andhra Pradesh,Vijayawada,PS_95,Semi-Urban,Cyber Crime,2019-09-25,1384123.0,601,285.0,391,210.0,43.420996544382255,43.420996544382255
Andhra Pradesh,Vijayawada,PS_124,Semi-Urban,Murder,2021-12-05,6024986.0,607,61.0,586,21.0,10.074712206800148,
Andhra Pradesh,Kurnool,PS_319,Semi-Urban,Theft,2018-03-14,6891731.0,479,252.0,221,258.0,6.950358335228115,6.950358335228115
Andhra Pradesh,Visakhapatnam,PS_17,Rural,Domestic Violence,2022-10-10,3211846.0,323,177.0,277,46.0,10.0565220125747,10.0565220125747
Andhra Pradesh,Guntur,PS_349,Urban,Cyber Crime,2017-06-05,4642286.0,567,522.0,362,205.0,12.213810178864463,12.213810178864463
Andhra Pradesh,Kurnool,PS_39,Semi-Urban,Domestic Violence,2022-03-27,817278.0,388,,94,294.0,47.47466590315658,
Andhra Pradesh,Nellore,PS_277,Semi-Urban,Murder,2017-08-03,5849521.0,237,158.0,226,,4.0516137988050644,4.0516137988050644
Andhra Pradesh,Kurnool,PS_243,Rural,Burglary,2016-04-05,,669,206.0,578,91.0,30.78843238556506,30.78843238556506
Andhra Pradesh,Guntur,PS_118,Urban,Assault,2015-07-18,1974920.0,639,170.0,602,37.0,,
Andhra Pradesh,Nellore,PS_188,Urban,Cyber Crime,2022-12-20,3332816.0,11,11.0,1,10.0,,
Andhra Pradesh,Visakhapatnam,PS_250,Semi-Urban,Rape,2022-05-24,6890370.0,742,,13,729.0,10.768652481651928,
Andhra Pradesh,Visakhapatnam,PS_376,Semi-Urban,Rape,2015-03-18,1686725.0,11,,5,6.0,0.6521513584016363,0.6521513584016363
Andhra Pradesh,Nellore,PS_147,Rural,Theft,2023-11-08,6307126.0,269,264.0,29,240.0,4.265017061653754,4.265017061653754
Andhra Pradesh,Nellore,PS_272,Semi-Urban,Kidnapping,2018-06-19,,627,603.0,624,,9.053463953496095,
Andhra Pradesh,Guntur,PS_293,Rural,Fraud,2021-05-24,,745,686.0,574,171.0,16.799078734012408,16.799078734012408
Andhra Pradesh,Guntur,PS_159,Rural,Domestic Violence,2018-12-11,,241,,194,47.0,22.013494911777038,22.013494911777038
Andhra Pradesh,Visakhapatnam,PS_210,Rural,Assault,2024-09-16,6730964.0,604,99.0,481,123.0,8.973454619576037,8.973454619576037
Andhra Pradesh,Kurnool,PS_147,Rural,Cyber Crime,2024-09-28,4995397.0,768,,327,441.0,15.374153445662078,15.374153445662078
Andhra Pradesh,Kurnool,PS_248,Rural,Fraud,2016-10-30,448210.0,699,297.0,622,77.0,155.95368242564868,
Andhra Pradesh,Kurnool,PS_254,Semi-Urban,Kidnapping,2019-02-27,5270809.0,757,419.0,601,156.0,14.362121640150498,14.362121640150498
Andhra Pradesh,Kurnool,PS_32,Semi-Urban,Fraud,2015-02-27,,699,584.0,599,100.0,30.455631939113136,
Andhra Pradesh,Kurnool,PS_103,Urban,Murder,2015-02-26,6142398.0,156,43.0,118,,2.539724713377414,2.539724713377414
Andhra Pradesh,Guntur,PS_365,Urban,Kidnapping,2019-02-24,4377239.0,785,607.0,341,444.0,17.93367919823432,17.93367919823432
Andhra Pradesh,Kurnool,PS_361,Rural,Rape,2016-09-10,5090529.0,667,,460,207.0,,13.10276397600328
Andhra Pradesh,Nellore,PS_60,Rural,Rape,2019-07-17,198593.0,509,123.0,91,418.0,256.30309225400697,
Andhra Pradesh,Nellore,PS_394,Rural,Theft,2015-07-27,3764832.0,624,307.0,558,66.0,16.57444475610067,16.57444475610067
Andhra Pradesh,Kurnool,PS_102,Rural,Burglary,2019-12-23,3875785.0,480,84.0,145,335.0,12.384587896387442,12.384587896387442
Andhra Pradesh,Vijayawada,PS_15,Urban,Fraud,2019-11-28,2933374.0,376,208.0,283,93.0,12.818004114033872,12.818004114033872
Andhra Pradesh,Visakhapatnam,PS_395,Rural,Kidnapping,2019-08-24,2056047.0,487,150.0,467,20.0,23.686228962664764,23.686228962664764
Andhra Pradesh,Visakhapatnam,PS_106,Urban,Fraud,2017-04-06,6141678.0,790,102.0,753,37.0,12.862934201369724,
Andhra Pradesh,Guntur,PS_240,Urban,Fraud,2021-08-12,1325448.0,569,360.0,431,138.0,42.928881404626964,
Andhra Pradesh,Guntur,PS_370,Urban,Rape,2017-03-12,580742.0,310,11.0,243,67.0,53.37998629339707,53.37998629339707
Andhra Pradesh,Guntur,PS_100,Semi-Urban,Theft,2020-03-25,,78,6.0,73,,5.441546627078252,5.441546627078252
Andhra Pradesh,Guntur,PS_19,Urban,Kidnapping,2023-09-18,2255792.0,77,74.0,70,7.0,,3.4134352812670667
Andhra Pradesh,Nellore,PS_290,Semi-Urban,Murder,2017-09-19,1900988.0,618,407.0,304,314.0,32.50941089580786,32.50941089580786
Andhra Pradesh,Kurnool,PS_223,Urban,Robbery,2023-02-12,4041496.0,64,51.0,14,50.0,1.5835720238248412,1.5835720238248412
Andhra Pradesh,Visakhapatnam,PS_87,Semi-Urban,Burglary,2016-07-07,1516747.0,716,203.0,457,,47.20629083162848,47.20629083162848
Andhra Pradesh,Guntur,PS_9,Rural,Murder,2015-08-17,5839734.0,86,8.0,13,73.0,1.472669816810149,1.472669816810149
Andhra Pradesh,Vijayawada,PS_340,Semi-Urban,Cyber Crime,2022-04-19,4141297.0,633,228.0,212,421.0,15.285066490039231,15.285066490039231
Andhra Pradesh,Kurnool,PS_273,Semi-Urban,Rape,2022-04-11,3193032.0,675,178.0,172,503.0,21.139781875032885,21.139781875032885
Andhra Pradesh,Kurnool,PS_95,Semi-Urban,Rape,2022-06-12,2133336.0,219,204.0,46,173.0,10.26561216798479,10.26561216798479
Andhra Pradesh,Vijayawada,PS_193,Rural,Burglary,2023-01-30,1835626.0,227,52.0,4,223.0,,12.366353494666125
Andhra Pradesh,Guntur,PS_290,Urban,Robbery,2021-07-29,63862.0,665,,445,220.0,1041.3078199868467,1041.3078199868467
Andhra Pradesh,Visakhapatnam,PS_71,Semi-Urban,Rape,2018-11-28,5956111.0,503,9.0,66,437.0,8.445107890030927,8.445107890030927
Andhra Pradesh,Nellore,PS_126,Rural,Kidnapping,2023-07-17,6555639.0,573,137.0,538,35.0,8.740566709057653,8.740566709057653
Andhra Pradesh,Nellore,PS_358,Semi-Urban,Cyber Crime,2020-09-03,2077582.0,52,9.0,20,32.0,2.5029096324477202,2.5029096324477202
Andhra Pradesh,Guntur,PS_69,Rural,Robbery,2016-07-08,3625454.0,446,184.0,338,108.0,12.301907567990105,12.301907567990105
Andhra Pradesh,Kurnool,PS_259,Rural,Burglary,2019-05-28,2370027.0,350,94.0,329,21.0,,14.767764249099272
Andhra Pradesh,Visakhapatnam,PS_220,Rural,Theft,2020-12-20,2304992.0,2,0.0,2,0.0,0.08676819702628034,0.08676819702628034
Andhra Pradesh,Nellore,PS_137,Semi-Urban,Fraud,2018-11-12,,463,296.0,51,412.0,16.058106066044942,16.058106066044942
Andhra Pradesh,Guntur,PS_369,Urban,Robbery,2020-08-28,5601086.0,460,29.0,101,359.0,8.212693038457186,8.212693038457186
Andhra Pradesh,Kurnool,PS_64,Urban,Domestic Violence,2022-09-12,967219.0,185,95.0,124,61.0,19.127002261121834,
Andhra Pradesh,Nellore,PS_352,Urban,Kidnapping,2022-07-07,4386728.0,742,491.0,563,179.0,16.914657120295583,
Andhra Pradesh,Vijayawada,PS_169,Urban,Cyber Crime,2021-12-06,6371368.0,280,258.0,94,186.0,4.394660612917038,4.394660612917038
Andhra Pradesh,Vijayawada,PS_73,Urban,Rape,2019-10-24,1620853.0,554,73.0,375,179.0,34.179533862725364,34.179533862725364
Andhra Pradesh,Guntur,PS_11,Rural,Domestic Violence,2019-06-07,2109787.0,696,570.0,30,666.0,32.98911217103907,
Andhra Pradesh,Guntur,PS_344,Semi-Urban,Domestic Violence,2016-04-21,3928167.0,487,,154,333.0,12.397639917040188,12.397639917040188
Andhra Pradesh,Guntur,PS_243,Rural,Theft,2017-04-26,4184473.0,412,,166,246.0,9.845923250072351,9.845923250072351
Andhra Pradesh,Guntur,PS_287,Rural,Theft,2018-10-31,5497591.0,627,470.0,298,329.0,11.404995387979936,11.404995387979936
Andhra Pradesh,Nellore,PS_139,Semi-Urban,Burglary,2017-11-19,4214263.0,18,6.0,0,18.0,0.4271209461773031,
Andhra Pradesh,Visakhapatnam,PS_233,Rural,Domestic Violence,2024-06-17,6808585.0,400,,103,297.0,5.874935834685181,5.874935834685181
Andhra Pradesh,Vijayawada,PS_97,Semi-Urban,Cyber Crime,2021-04-30,4776429.0,427,101.0,422,5.0,8.939733009744309,8.939733009744309
Andhra Pradesh,Visakhapatnam,PS_94,Semi-Urban,Robbery,2020-08-02,3809755.0,399,63.0,122,277.0,10.47311441286907,10.47311441286907
Andhra Pradesh,Vijayawada,PS_179,Urban,Kidnapping,2020-03-08,3172791.0,776,369.0,684,92.0,24.457961460430266,24.457961460430266
Andhra Pradesh,Nellore,PS_109,Urban,Burglary,2023-06-24,5740470.0,79,59.0,71,8.0,1.3761939353397894,1.3761939353397894
Andhra Pradesh,Nellore,PS_260,Semi-Urban,Assault,2018-03-07,5217003.0,456,7.0,117,339.0,8.740650522915168,
Andhra Pradesh,Nellore,PS_294,Rural,Murder,2016-09-24,6849051.0,560,96.0,117,443.0,,8.176315229657364
Andhra Pradesh,Guntur,PS_44,Urban,Robbery,2017-06-03,6159945.0,475,288.0,439,36.0,7.711107810215839,7.711107810215839
Andhra Pradesh,Kurnool,PS_275,Urban,Domestic Violence,2017-02-03,1349744.0,317,251.0,104,213.0,23.485935110658023,23.485935110658023
Andhra Pradesh,Visakhapatnam,PS_110,Semi-Urban,Assault,2016-03-22,,772,733.0,22,750.0,80.82246278188404,80.82246278188404
Andhra Pradesh,Guntur,PS_62,Urban,Robbery,2019-08-19,2256175.0,274,107.0,105,169.0,12.144448014892461,12.144448014892461
Andhra Pradesh,Vijayawada,PS_386,Urban,Fraud,2020-08-08,6844940.0,463,272.0,128,335.0,6.764120649706207,6.764120649706207
Andhra Pradesh,Nellore,PS_221,Semi-Urban,Burglary,2021-05-05,2270042.0,41,12.0,7,34.0,1.8061339834240953,1.8061339834240953
Andhra Pradesh,Vijayawada,PS_10,Rural,Robbery,2023-07-20,3646186.0,84,52.0,56,28.0,2.3037771523449435,2.3037771523449435
Andhra Pradesh,Nellore,PS_390,Rural,Domestic Violence,2019-07-25,6938689.0,303,121.0,198,105.0,4.366819149842283,4.366819149842283
Andhra Pradesh,Kurnool,PS_369,Semi-Urban,Fraud,2018-07-21,162980.0,793,228.0,412,381.0,486.56276843784514,
Andhra Pradesh,Nellore,PS_324,Semi-Urban,Murder,2015-04-10,6330498.0,212,152.0,26,186.0,3.3488676562254662,3.3488676562254662
Andhra Pradesh,Nellore,PS_262,Rural,Murder,2016-06-23,4464092.0,128,90.0,44,84.0,,2.8673244189411866
Andhra Pradesh,Vijayawada,PS_151,Urban,Domestic Violence,2016-11-25,3547173.0,155,132.0,120,35.0,4.369676923003191,4.369676923003191
Andhra Pradesh,Guntur,PS_112,Rural,Assault,2019-02-11,5758929.0,214,93.0,138,76.0,3.715968715710855,3.715968715710855
Andhra Pradesh,Guntur,PS_191,Urban,Theft,2015-01-12,4807588.0,333,111.0,43,290.0,6.926550278434841,6.926550278434841
Andhra Pradesh,Kurnool,PS_262,Urban,Kidnapping,2024-04-14,4600192.0,546,7.0,103,443.0,11.869069812738251,11.869069812738251
Andhra Pradesh,Nellore,PS_19,Urban,Cyber Crime,2016-06-10,4767492.0,677,92.0,186,491.0,14.200338458879427,14.200338458879427
Andhra Pradesh,Visakhapatnam,PS_233,Semi-Urban,Robbery,2022-09-04,3930910.0,680,452.0,185,495.0,17.29879340915971,17.29879340915971
Andhra Pradesh,Vijayawada,PS_189,Rural,Burglary,2017-06-24,624212.0,616,,527,89.0,98.68442131839824,98.68442131839824
Andhra Pradesh,Visakhapatnam,PS_187,Urban,Rape,2021-08-07,4600743.0,194,166.0,145,49.0,4.2167102139806545,4.2167102139806545
Andhra Pradesh,Visakhapatnam,PS_55,Rural,Assault,2024-01-15,694943.0,460,202.0,399,,,66.19247909540782
Andhra Pradesh,Guntur,PS_309,Rural,Robbery,2021-04-30,2543115.0,394,105.0,42,352.0,15.492810981807743,
Andhra Pradesh,Nellore,PS_128,Rural,Cyber Crime,2019-08-11,3106806.0,448,448.0,1,447.0,14.419954126520935,14.419954126520935
Andhra Pradesh,Visakhapatnam,PS_160,Urban,Domestic Violence,2019-11-11,,66,,21,45.0,2.6153674234588946,
Andhra Pradesh,Guntur,PS_140,Urban,Cyber Crime,2016-11-10,1038823.0,549,351.0,416,,52.84827155347927,
Andhra Pradesh,Vijayawada,PS_67,Semi-Urban,Burglary,2024-01-05,6216785.0,573,112.0,96,477.0,9.216982733036449,
Andhra Pradesh,Nellore,PS_318,Urban,Assault,2018-03-18,4358924.0,516,78.0,142,374.0,11.837783820043663,11.837783820043663
Andhra Pradesh,Kurnool,PS_76,Rural,Murder,2023-01-24,186810.0,6,5.0,0,6.0,,3.211819495744339
Andhra Pradesh,Nellore,PS_129,Rural,Theft,2016-11-06,2474589.0,118,118.0,107,11.0,4.768468622466195,4.768468622466195
Andhra Pradesh,Nellore,PS_171,Rural,Fraud,2015-11-05,4000159.0,221,95.0,16,205.0,5.524780389979498,
Andhra Pradesh,Guntur,PS_284,Semi-Urban,Rape,2016-07-23,6631268.0,90,52.0,90,0.0,,1.3572064950474028
Andhra Pradesh,Kurnool,PS_300,Urban,Rape,2017-12-07,1660980.0,347,,211,136.0,20.891281050945828,20.891281050945828
Andhra Pradesh,Vijayawada,PS_21,Rural,Assault,2017-11-08,3823188.0,503,161.0,359,,13.15655939493428,13.15655939493428
Andhra Pradesh,Kurnool,PS_137,Rural,Kidnapping,2024-03-25,3460220.0,670,228.0,525,,19.362930680708164,19.362930680708164
Andhra Pradesh,Vijayawada,PS_265,Urban,Fraud,2023-05-11,1299854.0,49,20.0,3,46.0,3.769654130386951,3.769654130386951
Andhra Pradesh,Visakhapatnam,PS_289,Rural,Burglary,2020-11-26,4351697.0,228,227.0,101,127.0,,5.239335367329113
Andhra Pradesh,Kurnool,PS_239,Rural,Domestic Violence,2024-07-16,3368987.0,37,24.0,9,28.0,1.0982529763397721,1.0982529763397721
Andhra Pradesh,Nellore,PS_179,Rural,Robbery,2022-01-26,3334839.0,759,700.0,253,506.0,22.75971943473133,22.75971943473133
Andhra Pradesh,Visakhapatnam,PS_63,Semi-Urban,Murder,2015-06-24,,138,94.0,37,101.0,5.018782247039737,5.018782247039737
Andhra Pradesh,Vijayawada,PS_352,Semi-Urban,Kidnapping,2023-07-31,,342,312.0,17,325.0,22.801185661654404,22.801185661654404
Andhra Pradesh,Vijayawada,PS_57,Semi-Urban,Robbery,2020-05-13,3048713.0,258,73.0,218,40.0,8.462587327833088,8.462587327833088
Andhra Pradesh,Nellore,PS_129,Rural,Burglary,2024-05-20,5027057.0,613,323.0,31,582.0,12.194013316339959,12.194013316339959
Andhra Pradesh,Guntur,PS_170,Rural,Murder,2019-05-11,2747057.0,406,63.0,160,246.0,14.779453065589829,14.779453065589829
Andhra Pradesh,Vijayawada,PS_110,Semi-Urban,Rape,2021-05-05,3665748.0,779,393.0,628,151.0,21.250778831496326,21.250778831496326
Andhra Pradesh,Kurnool,PS_47,Rural,Fraud,2019-09-02,976262.0,440,424.0,215,225.0,45.06986853938799,45.06986853938799
Andhra Pradesh,Nellore,PS_193,Rural,Fraud,2020-07-26,1154464.0,464,372.0,373,91.0,40.19181195775702,40.19181195775702
Andhra Pradesh,Guntur,PS_271,Rural,Robbery,2018-05-25,5797002.0,290,249.0,10,280.0,5.002585819359731,5.002585819359731
Andhra Pradesh,Guntur,PS_143,Semi-Urban,Theft,2017-04-17,4516115.0,766,151.0,358,408.0,16.961481273173955,
Andhra Pradesh,Kurnool,PS_2,Semi-Urban,Domestic Violence,2020-03-10,5200164.0,165,19.0,71,94.0,3.1729768522685053,3.1729768522685053
Andhra Pradesh,Nellore,PS_333,Urban,Burglary,2018-11-29,4323595.0,5,5.0,3,2.0,0.11564450416840616,0.11564450416840616
Andhra Pradesh,Kurnool,PS_12,Semi-Urban,Theft,2016-09-17,6285336.0,690,355.0,651,39.0,,10.977933399264574
Andhra Pradesh,Vijayawada,PS_5,Rural,Burglary,2015-06-17,1806454.0,19,14.0,18,1.0,1.051784324427857,1.051784324427857
Andhra Pradesh,Guntur,PS_241,Semi-Urban,Assault,2023-05-14,,624,,578,46.0,9.032960752654084,9.032960752654084
Andhra Pradesh,Nellore,PS_236,Urban,Cyber Crime,2024-05-29,1161769.0,209,156.0,17,192.0,17.989806923751622,17.989806923751622
Andhra Pradesh,Guntur,PS_341,Semi-Urban,Rape,2024-07-06,2085366.0,138,102.0,81,57.0,,
Andhra Pradesh,Vijayawada,PS_60,Rural,Kidnapping,2015-10-12,2455386.0,468,381.0,258,,19.060139627740813,
Andhra Pradesh,Guntur,PS_63,Rural,Burglary,2023-01-05,4189601.0,392,163.0,108,284.0,9.356499580747665,9.356499580747665
Andhra Pradesh,Vijayawada,PS_365,Urban,Rape,2021-05-17,2177902.0,547,225.0,126,421.0,25.11591430652068,25.11591430652068
Andhra Pradesh,Vijayawada,PS_33,Urban,Rape,2024-09-28,2045477.0,594,332.0,412,182.0,,
Andhra Pradesh,Visakhapatnam,PS_116,Rural,Cyber Crime,2015-03-07,5576979.0,683,452.0,196,487.0,,12.246773746144642
Andhra Pradesh,Nellore,PS_44,Semi-Urban,Theft,2022-09-06,2215378.0,391,278.0,234,157.0,17.649358258500353,17.649358258500353
Andhra Pradesh,Kurnool,PS_48,Urban,Fraud,2016-03-02,822883.0,611,609.0,217,394.0,74.25113898330625,
Andhra Pradesh,Guntur,PS_328,Rural,Rape,2020-06-09,5790049.0,272,182.0,239,33.0,4.697714993430972,4.697714993430972
Andhra Pradesh,Kurnool,PS_28,Semi-Urban,Burglary,2024-01-22,5431805.0,667,196.0,31,636.0,12.279527707640463,12.279527707640463
Andhra Pradesh,Kurnool,PS_120,Urban,Burglary,2024-04-24,853354.0,515,491.0,45,470.0,60.350100895993926,60.350100895993926
Andhra Pradesh,Vijayawada,PS_241,Urban,Burglary,2016-12-10,2107666.0,744,232.0,30,,,35.29971067522084
Andhra Pradesh,Vijayawada,PS_79,Semi-Urban,Robbery,2015-05-23,1532231.0,703,347.0,373,330.0,45.88081039999844,45.88081039999844
Andhra Pradesh,Visakhapatnam,PS_232,Semi-Urban,Assault,2017-03-09,,518,173.0,357,161.0,9.266312018549797,9.266312018549797
Andhra Pradesh,Vijayawada,PS_283,Semi-Urban,Theft,2021-02-02,,668,234.0,469,199.0,12.326874764488416,12.326874764488416
Andhra Pradesh,Nellore,PS_16,Urban,Murder,2020-03-17,4560568.0,443,208.0,146,,9.713702328306475,9.713702328306475
Andhra Pradesh,Vijayawada,PS_36,Urban,Murder,2017-10-10,2244484.0,115,98.0,86,29.0,5.12367207785843,5.12367207785843
Andhra Pradesh,Kurnool,PS_225,Semi-Urban,Cyber Crime,2023-05-14,1756374.0,633,219.0,380,253.0,36.04016001147819,
Andhra Pradesh,Visakhapatnam,PS_203,Rural,Domestic Violence,2018-08-13,6956212.0,269,187.0,50,219.0,3.867047180275702,3.867047180275702
Andhra Pradesh,Nellore,PS_147,Rural,Domestic Violence,2015-04-16,2023661.0,204,,176,28.0,10.080739807704948,10.080739807704948
Andhra Pradesh,Nellore,PS_210,Rural,Assault,2020-01-25,699347.0,408,299.0,154,254.0,58.3401372995094,58.3401372995094
Andhra Pradesh,Vijayawada,PS_72,Rural,Cyber Crime,2015-08-17,4428440.0,488,,327,161.0,11.019681874429821,11.019681874429821
Andhra Pradesh,Vijayawada,PS_279,Urban,Theft,2019-03-09,4077727.0,164,120.0,118,46.0,4.021848446450682,4.021848446450682
Andhra Pradesh,Vijayawada,PS_390,Urban,Rape,2024-05-28,573208.0,337,270.0,2,335.0,58.79192195503203,58.79192195503203
Andhra Pradesh,Vijayawada,PS_225,Semi-Urban,Burglary,2022-08-10,1610224.0,283,1.0,77,,17.575194507099635,
Andhra Pradesh,Vijayawada,PS_117,Rural,Domestic Violence,2018-04-10,3234730.0,721,215.0,510,211.0,22.289340996002757,22.289340996002757
Andhra Pradesh,Visakhapatnam,PS_96,Semi-Urban,Kidnapping,2020-05-02,5945620.0,704,51.0,470,,11.840649082854268,11.840649082854268
Andhra Pradesh,Guntur,PS_5,Semi-Urban,Murder,2015-01-24,3933286.0,243,87.0,93,150.0,6.178040447605387,6.178040447605387
Andhra Pradesh,Guntur,PS_35,Semi-Urban,Murder,2018-05-07,4960849.0,710,384.0,243,467.0,14.31206634187011,
Andhra Pradesh,Guntur,PS_9,Semi-Urban,Kidnapping,2024-02-28,2500867.0,190,40.0,147,43.0,7.59736523373694,7.59736523373694
Andhra Pradesh,Nellore,PS_267,Urban,Cyber Crime,2024-07-23,6109597.0,386,6.0,97,289.0,6.317928989424343,6.317928989424343
Andhra Pradesh,Vijayawada,PS_152,Rural,Burglary,2018-08-18,1315041.0,30,19.0,3,27.0,2.2812976933799023,2.2812976933799023
Andhra Pradesh,Nellore,PS_24,Semi-Urban,Burglary,2017-01-19,42912.0,330,33.0,208,122.0,769.0156599552572,769.0156599552572
Andhra Pradesh,Visakhapatnam,PS_284,Rural,Domestic Violence,2021-07-01,3059382.0,21,3.0,20,1.0,0.686413138339704,0.686413138339704
Andhra Pradesh,Guntur,PS_388,Rural,Fraud,2020-03-04,,538,,382,156.0,10.660670270818674,
Andhra Pradesh,Visakhapatnam,PS_322,Rural,Robbery,2018-03-08,6827154.0,13,4.0,8,5.0,0.1904160943198293,0.1904160943198293
Andhra Pradesh,Vijayawada,PS_361,Rural,Burglary,2016-10-05,1845416.0,500,,353,147.0,27.094161966732702,27.094161966732702
Andhra Pradesh,Vijayawada,PS_385,Rural,Kidnapping,2023-09-25,1205114.0,575,530.0,311,264.0,47.713328365615205,47.713328365615205
Andhra Pradesh,Vijayawada,PS_85,Urban,Kidnapping,2018-07-07,120060.0,600,299.0,387,213.0,499.75012493753127,499.75012493753127
Andhra Pradesh,Kurnool,PS_139,Rural,Cyber Crime,2024-11-23,637745.0,540,353.0,277,263.0,84.67334122572501,84.67334122572501
Andhra Pradesh,Visakhapatnam,PS_54,Urban,Assault,2019-04-05,4739919.0,660,596.0,41,619.0,13.924288579614968,13.924288579614968
Andhra Pradesh,Nellore,PS_323,Rural,Theft,2024-05-23,740132.0,779,7.0,706,73.0,105.25149567914912,105.25149567914912
Andhra Pradesh,Nellore,PS_386,Semi-Urban,Robbery,2021-02-07,6533108.0,233,112.0,218,15.0,3.5664495367289195,3.5664495367289195
Andhra Pradesh,Guntur,PS_203,Urban,Rape,2021-01-07,1465409.0,161,143.0,92,69.0,10.986693817220994,10.986693817220994
Andhra Pradesh,Visakhapatnam,PS_91,Semi-Urban,Assault,2017-05-15,638033.0,438,270.0,80,358.0,68.64848683375311,68.64848683375311
Andhra Pradesh,Vijayawada,PS_174,Semi-Urban,Theft,2016-06-07,6340533.0,246,83.0,246,,,3.8798000105038484
Andhra Pradesh,Nellore,PS_300,Urban,Murder,2022-02-12,3452551.0,101,67.0,45,56.0,,2.9253731516203527
Andhra Pradesh,Vijayawada,PS_242,Semi-Urban,Fraud,2015-08-12,4774221.0,717,446.0,664,53.0,15.018156888841133,15.018156888841133
Andhra Pradesh,Guntur,PS_131,Rural,Cyber Crime,2020-05-01,6052725.0,466,448.0,132,,7.699011602212227,7.699011602212227
